policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,1,0.4530268907546997,0.4530279790722067,0.1668235646486973,0.10134673118591309,0.25018900632858276,0.0016033353749662638,0.8107666969299316,0.6399990320205688,0.0,0.0,0.0,0.0,0.4287717342376709,0.7302608489990234,0.5248807072639465,0.8515638113021851,0.24206349206349206
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,2,0.44008803367614746,0.44008731674085544,0.14575879349185364,0.0863301008939743,0.26555269956588745,0.0,0.8028069138526917,0.623702883720398,0.0,0.0,0.0,0.0,0.4076031744480133,0.7302563786506653,0.4988734722137451,0.8515598177909851,0.19444444444444445
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,3,0.16876912117004395,0.16876955632477508,0.18917452446838673,0.18056824803352356,0.3116369843482971,0.000595338293351233,0.8146612048149109,0.6537127494812012,0.0,0.0,0.0,0.0,0.4482024610042572,0.730277955532074,0.5452715158462524,0.8515742421150208,0.29365079365079366
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,4,0.24844253063201904,0.24844386699545162,0.20466619581104142,0.18627600371837616,0.3616177439689636,9.531898967907182e-07,0.8266575336456299,0.6786373257637024,0.0,0.0,0.0,0.0,0.47681185603141785,0.7302038669586182,0.577568531036377,0.8515303134918213,0.3611111111111111
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,5,0.4962303638458252,0.4962301210821545,0.17519787299107356,0.1388881355524063,0.2670957148075104,0.0011621429584920406,0.8049647212028503,0.6262253522872925,0.0,0.0,0.0,0.0,0.4141997694969177,0.7303406596183777,0.5059363842010498,0.8516125679016113,0.20238095238095238
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,6,0.4402655363082886,0.4402657383669506,0.1872695985878351,0.08176279067993164,0.3766612708568573,0.00041044928366318345,0.8317710161209106,0.6750245094299316,0.0,0.0,0.0,0.0,0.47116610407829285,0.7302989959716797,0.5746831893920898,0.8515874147415161,0.3412698412698413
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,7,-0.02755606174468994,-0.027555873042566792,0.167867394485951,0.18658055365085602,0.24443991482257843,0.004723862279206514,0.787887692451477,0.6082919836044312,0.0,0.0,0.0,0.0,0.39424267411231995,0.7301617860794067,0.4840489327907562,0.8515047430992126,0.15079365079365079
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,8,0.11906599998474121,0.11906634826003737,0.17826561265497567,0.197723388671875,0.3054529130458832,0.010853470303118229,0.830540657043457,0.6722855567932129,0.0,0.0,0.0,0.0,0.4717780649662018,0.7300665378570557,0.5708009004592896,0.851447343826294,0.3492063492063492
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,9,0.04691672325134277,0.0469160178125827,0.10778458217043131,0.07731147855520248,0.13999003171920776,7.589294909848832e-06,0.7867721915245056,0.5862627029418945,0.0,0.0,0.0,0.0,0.36561113595962524,0.7300018072128296,0.45002108812332153,0.8514090776443481,0.08333333333333333
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,10,-0.007272303104400635,-0.007272255224109125,0.19570569046782796,0.17627282440662384,0.2965248227119446,1.761881503625773e-05,0.8021292090415955,0.6293633580207825,0.0,0.0,0.0,0.0,0.41646769642829895,0.7301320433616638,0.5091627836227417,0.8514870405197144,0.21031746031746032
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,11,0.00021970272064208984,0.00021897418789751377,0.16391063125959382,0.23693211376667023,0.28597375750541687,0.0006097237928770483,0.8016713261604309,0.6393803954124451,0.0,0.0,0.0,0.0,0.4284760057926178,0.7302082777023315,0.5238195657730103,0.8515322804450989,0.24603174603174602
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,12,-0.09279024600982666,-0.09279020612834787,0.17628691317961503,0.21584241092205048,0.2263312190771103,0.0038473939057439566,0.7827240228652954,0.6010293364524841,0.0,0.0,0.0,0.0,0.3883683681488037,0.7302888631820679,0.47438329458236694,0.8515777587890625,0.12698412698412698
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,13,0.0018897056579589844,0.0018886109426718978,0.16604311689391307,0.11706893146038055,0.2457164078950882,0.00179927924182266,0.7978577017784119,0.6189351677894592,0.0,0.0,0.0,0.0,0.4043368399143219,0.7299538850784302,0.4945089519023895,0.8513798713684082,0.1746031746031746
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,14,0.024048447608947754,0.024048445906741822,0.17677176388938695,0.21967388689517975,0.2830985486507416,8.864324627211317e-05,0.7927746176719666,0.6207267045974731,0.0,0.0,0.0,0.0,0.4100593030452728,0.7301068902015686,0.5011362433433533,0.851472020149231,0.19047619047619047
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,15,0.023340821266174316,0.023341929098474434,0.1446417518627173,0.09981247037649155,0.22560559213161469,2.4669550384714967e-06,0.7841475605964661,0.6134222149848938,0.0,0.0,0.0,0.0,0.39865100383758545,0.7300707697868347,0.48782283067703247,0.8514496684074402,0.1746031746031746
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,16,0.4107867479324341,0.410787319700485,0.16352453959056826,0.08984408527612686,0.21782998740673065,0.002657719189301133,0.8147167563438416,0.6396605968475342,0.0,0.0,0.0,0.0,0.4304344654083252,0.7303618788719177,0.5240327715873718,0.8516248464584351,0.24603174603174602
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,17,0.26256728172302246,0.26256857838449266,0.1912996918803752,0.10566000640392303,0.30765676498413086,0.0013582659885287285,0.7939345240592957,0.6294232606887817,0.0,0.0,0.0,0.0,0.41352319717407227,0.7302910685539246,0.5072474479675293,0.8515821695327759,0.21031746031746032
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,18,0.21689307689666748,0.21689315511529972,0.2097492408462455,0.16259384155273438,0.303079754114151,0.006901759188622236,0.8199226260185242,0.6585403680801392,0.0,0.0,0.0,0.0,0.453730970621109,0.7303968667984009,0.5513697862625122,0.851645827293396,0.3055555555555556
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,19,0.2671622037887573,0.26716296892829683,0.1404451283553618,0.06858198344707489,0.20216162502765656,1.7150026906165294e-05,0.7923599481582642,0.6021716594696045,0.0,0.0,0.0,0.0,0.38596755266189575,0.7303574085235596,0.4741331934928894,0.8516222238540649,0.12301587301587301
